label n m comparisons time compsConst timeConst
not 1000 122 20 0 2.00687 0
inA 1000 122 17 0 1.70584 0
ran 1000 123 20 0 2.00687 0
beg 1000 123 17 0 1.70584 0
mid 1000 123 19 0 1.90652 0
end 1000 123 17 1000 1.70584 100.343
not 1000 123 20 0 2.00687 0
inA 1000 123 17 0 1.70584 0
ran 1000 124 20 0 2.00687 0
beg 1000 124 19 0 1.90652 0
mid 1000 124 13 0 1.30446 0
end 1000 124 19 0 1.90652 0
not 1000 124 20 0 2.00687 0
inA 1000 124 15 0 1.50515 0
ran 1000 125 20 0 2.00687 0
beg 1000 125 9 0 0.90309 0
mid 1000 125 19 0 1.90652 0
end 1000 125 19 0 1.90652 0
not 1000 125 20 0 2.00687 0
inA 1000 125 17 0 1.70584 0
ran 1000 126 19 0 1.90652 0
beg 1000 126 19 0 1.90652 0
mid 1000 126 15 1000 1.50515 100.343
end 1000 126 17 0 1.70584 0
not 1000 126 20 0 2.00687 0
inA 1000 126 19 0 1.90652 0
ran 1000 127 20 0 2.00687 0
beg 1000 127 17 0 1.70584 0
mid 1000 127 9 0 0.90309 0
end 1000 127 15 0 1.50515 0
not 1000 127 20 0 2.00687 0
inA 1000 127 17 0 1.70584 0
ran 1000 128 19 0 1.90652 0
beg 1000 128 13 0 1.30446 0
mid 1000 128 17 0 1.70584 0
end 1000 128 19 0 1.90652 0
not 1000 128 20 0 2.00687 0
inA 1000 128 17 0 1.70584 0
ran 1000 129 20 0 2.00687 0
beg 1000 129 15 1000 1.50515 100.343
mid 1000 129 17 0 1.70584 0
end 1000 129 17 0 1.70584 0
not 1000 129 20 0 2.00687 0
inA 1000 129 19 0 1.90652 0
ran 1000 130 20 0 2.00687 0
beg 1000 130 19 0 1.90652 0
mid 1000 130 9 0 0.90309 0
end 1000 130 19 0 1.90652 0
not 1000 130 20 0 2.00687 0
inA 1000 130 19 0 1.90652 0
ran 1000 131 13 0 1.30446 0
beg 1000 131 17 0 1.70584 0
mid 1000 131 19 0 1.90652 0
end 1000 131 13 0 1.30446 0
not 1000 131 20 0 2.00687 0
inA 1000 131 7 0 0.702403 0
ran 1000 132 20 0 2.00687 0
beg 1000 132 19 0 1.90652 0
mid 1000 132 17 0 1.70584 0
end 1000 132 15 0 1.50515 0
not 1000 132 20 0 2.00687 0
inA 1000 132 19 0 1.90652 0
ran 1000 133 20 0 2.00687 0
beg 1000 133 13 1000 1.30446 100.343
mid 1000 133 17 0 1.70584 0
end 1000 133 15 0 1.50515 0
not 1000 133 20 0 2.00687 0
inA 1000 133 15 0 1.50515 0
ran 1000 134 17 0 1.70584 0
beg 1000 134 13 0 1.30446 0
mid 1000 134 19 0 1.90652 0
end 1000 134 19 1000 1.90652 100.343
not 1000 134 20 0 2.00687 0
inA 1000 134 19 0 1.90652 0
ran 1000 135 20 0 2.00687 0
beg 1000 135 17 0 1.70584 0
mid 1000 135 15 0 1.50515 0
end 1000 135 15 0 1.50515 0
not 1000 135 20 0 2.00687 0
inA 1000 135 17 0 1.70584 0
ran 1000 136 15 0 1.50515 0
beg 1000 136 13 0 1.30446 0
mid 1000 136 19 0 1.90652 0
end 1000 136 17 0 1.70584 0
not 1000 136 20 0 2.00687 0
inA 1000 136 15 0 1.50515 0
ran 1000 137 17 0 1.70584 0
beg 1000 137 11 0 1.10378 0
mid 1000 137 17 0 1.70584 0
end 1000 137 15 0 1.50515 0
not 1000 137 20 0 2.00687 0
inA 1000 137 19 0 1.90652 0
ran 1000 138 17 0 1.70584 0
beg 1000 138 17 0 1.70584 0
mid 1000 138 17 0 1.70584 0
end 1000 138 19 0 1.90652 0
not 1000 138 18 0 1.80618 0
inA 1000 138 19 0 1.90652 0
ran 1000 139 17 0 1.70584 0
beg 1000 139 17 0 1.70584 0
mid 1000 139 15 0 1.50515 0
end 1000 139 17 0 1.70584 0
not 1000 139 20 0 2.00687 0
inA 1000 139 7 0 0.702403 0
ran 1000 140 20 0 2.00687 0
beg 1000 140 17 0 1.70584 0
mid 1000 140 17 0 1.70584 0
end 1000 140 17 0 1.70584 0
not 1000 140 20 0 2.00687 0
inA 1000 140 19 1000 1.90652 100.343
ran 1000 141 20 0 2.00687 0
beg 1000 141 15 0 1.50515 0
mid 1000 141 13 0 1.30446 0
end 1000 141 19 0 1.90652 0
not 1000 141 20 0 2.00687 0
inA 1000 141 19 0 1.90652 0
ran 1000 142 20 0 2.00687 0
beg 1000 142 17 0 1.70584 0
mid 1000 142 7 0 0.702403 0
end 1000 142 13 0 1.30446 0
not 1000 142 20 0 2.00687 0
inA 1000 142 11 0 1.10378 0
ran 1000 143 19 0 1.90652 0
beg 1000 143 19 0 1.90652 0
mid 1000 143 19 0 1.90652 0
end 1000 143 19 0 1.90652 0
not 1000 143 18 0 1.80618 0
inA 1000 143 19 0 1.90652 0
ran 1000 144 20 0 2.00687 0
beg 1000 144 17 0 1.70584 0
mid 1000 144 15 0 1.50515 0
end 1000 144 13 0 1.30446 0
not 1000 144 20 0 2.00687 0
inA 1000 144 17 0 1.70584 0
ran 1000 145 20 0 2.00687 0
beg 1000 145 15 0 1.50515 0
mid 1000 145 17 0 1.70584 0
end 1000 145 17 0 1.70584 0
not 1000 145 20 0 2.00687 0
inA 1000 145 19 0 1.90652 0
ran 1000 146 20 0 2.00687 0
beg 1000 146 17 0 1.70584 0
mid 1000 146 19 0 1.90652 0
end 1000 146 19 1000 1.90652 100.343
not 1000 146 20 0 2.00687 0
inA 1000 146 17 0 1.70584 0
ran 1000 147 17 0 1.70584 0
beg 1000 147 17 0 1.70584 0
mid 1000 147 17 0 1.70584 0
end 1000 147 15 1000 1.50515 100.343
not 1000 147 20 0 2.00687 0
inA 1000 147 19 0 1.90652 0
ran 1000 148 17 0 1.70584 0
beg 1000 148 19 0 1.90652 0
mid 1000 148 15 0 1.50515 0
end 1000 148 11 0 1.10378 0
not 1000 148 20 0 2.00687 0
inA 1000 148 19 0 1.90652 0
ran 1000 149 15 0 1.50515 0
beg 1000 149 11 0 1.10378 0
mid 1000 149 17 0 1.70584 0
end 1000 149 17 0 1.70584 0
not 1000 149 20 0 2.00687 0
inA 1000 149 15 0 1.50515 0
ran 1000 150 11 0 1.10378 0
beg 1000 150 19 0 1.90652 0
mid 1000 150 15 0 1.50515 0
end 1000 150 19 0 1.90652 0
not 1000 150 20 0 2.00687 0
inA 1000 150 11 0 1.10378 0
ran 1000 151 20 0 2.00687 0
beg 1000 151 19 0 1.90652 0
mid 1000 151 17 0 1.70584 0
end 1000 151 17 0 1.70584 0
not 1000 151 20 0 2.00687 0
inA 1000 151 13 0 1.30446 0
ran 1000 152 20 0 2.00687 0
beg 1000 152 15 0 1.50515 0
mid 1000 152 11 0 1.10378 0
end 1000 152 19 0 1.90652 0
not 1000 152 18 0 1.80618 0
inA 1000 152 13 0 1.30446 0
ran 1000 153 20 0 2.00687 0
beg 1000 153 17 0 1.70584 0
mid 1000 153 19 0 1.90652 0
end 1000 153 17 0 1.70584 0
not 1000 153 20 0 2.00687 0
inA 1000 153 15 0 1.50515 0
ran 1000 154 15 0 1.50515 0
beg 1000 154 19 0 1.90652 0
mid 1000 154 19 0 1.90652 0
end 1000 154 19 0 1.90652 0
not 1000 154 20 0 2.00687 0
inA 1000 154 17 0 1.70584 0
ran 1000 155 17 0 1.70584 0
beg 1000 155 19 0 1.90652 0
mid 1000 155 19 0 1.90652 0
end 1000 155 17 1000 1.70584 100.343
not 1000 155 20 0 2.00687 0
inA 1000 155 15 0 1.50515 0
ran 1000 156 19 0 1.90652 0
beg 1000 156 19 0 1.90652 0
mid 1000 156 17 0 1.70584 0
end 1000 156 17 0 1.70584 0
not 1000 156 20 0 2.00687 0
inA 1000 156 19 0 1.90652 0
ran 1000 157 20 0 2.00687 0
beg 1000 157 15 0 1.50515 0
mid 1000 157 13 1000 1.30446 100.343
end 1000 157 17 0 1.70584 0
not 1000 157 20 0 2.00687 0
inA 1000 157 17 0 1.70584 0
ran 1000 158 20 1000 2.00687 100.343
beg 1000 158 15 0 1.50515 0
mid 1000 158 17 0 1.70584 0
end 1000 158 15 0 1.50515 0
not 1000 158 20 0 2.00687 0
inA 1000 158 15 0 1.50515 0
ran 1000 159 20 0 2.00687 0
beg 1000 159 17 0 1.70584 0
mid 1000 159 17 0 1.70584 0
end 1000 159 19 0 1.90652 0
not 1000 159 20 0 2.00687 0
inA 1000 159 19 0 1.90652 0
ran 1000 160 20 0 2.00687 0
beg 1000 160 17 0 1.70584 0
mid 1000 160 13 0 1.30446 0
end 1000 160 17 0 1.70584 0
not 1000 160 20 0 2.00687 0
inA 1000 160 17 0 1.70584 0
ran 1000 161 19 0 1.90652 0
beg 1000 161 15 0 1.50515 0
mid 1000 161 5 0 0.501717 0
end 1000 161 19 0 1.90652 0
not 1000 161 20 0 2.00687 0
inA 1000 161 17 0 1.70584 0
ran 1000 162 15 1000 1.50515 100.343
beg 1000 162 15 0 1.50515 0
mid 1000 162 19 0 1.90652 0
end 1000 162 13 0 1.30446 0
not 1000 162 20 0 2.00687 0
inA 1000 162 17 0 1.70584 0
ran 1000 163 17 0 1.70584 0
beg 1000 163 15 0 1.50515 0
mid 1000 163 17 0 1.70584 0
end 1000 163 17 0 1.70584 0
not 1000 163 20 0 2.00687 0
inA 1000 163 17 0 1.70584 0
ran 1000 164 20 0 2.00687 0
beg 1000 164 11 0 1.10378 0
mid 1000 164 11 0 1.10378 0
end 1000 164 19 0 1.90652 0
not 1000 164 20 0 2.00687 0
inA 1000 164 19 0 1.90652 0
ran 1000 165 13 0 1.30446 0
beg 1000 165 13 0 1.30446 0
mid 1000 165 19 0 1.90652 0
end 1000 165 13 0 1.30446 0
not 1000 165 20 0 2.00687 0
inA 1000 165 15 0 1.50515 0
ran 1000 166 20 0 2.00687 0
beg 1000 166 17 0 1.70584 0
mid 1000 166 17 0 1.70584 0
end 1000 166 13 0 1.30446 0
not 1000 166 20 0 2.00687 0
inA 1000 166 17 0 1.70584 0
ran 1000 167 20 0 2.00687 0
beg 1000 167 17 0 1.70584 0
mid 1000 167 19 0 1.90652 0
end 1000 167 19 0 1.90652 0
not 1000 167 20 0 2.00687 0
inA 1000 167 17 0 1.70584 0
ran 1000 168 19 0 1.90652 0
beg 1000 168 17 0 1.70584 0
mid 1000 168 13 0 1.30446 0
end 1000 168 19 0 1.90652 0
not 1000 168 20 0 2.00687 0
inA 1000 168 19 0 1.90652 0
ran 1000 169 20 0 2.00687 0
beg 1000 169 17 0 1.70584 0
mid 1000 169 11 0 1.10378 0
end 1000 169 17 0 1.70584 0
not 1000 169 20 0 2.00687 0
inA 1000 169 19 0 1.90652 0
ran 1000 170 20 0 2.00687 0
beg 1000 170 15 0 1.50515 0
mid 1000 170 17 0 1.70584 0
end 1000 170 19 0 1.90652 0
not 1000 170 20 0 2.00687 0
inA 1000 170 17 0 1.70584 0
ran 1000 171 19 0 1.90652 0
beg 1000 171 15 0 1.50515 0
mid 1000 171 19 0 1.90652 0
end 1000 171 19 0 1.90652 0
not 1000 171 20 0 2.00687 0
inA 1000 171 13 0 1.30446 0
ran 1000 172 20 0 2.00687 0
beg 1000 172 11 0 1.10378 0
mid 1000 172 15 0 1.50515 0
end 1000 172 17 0 1.70584 0
not 1000 172 20 0 2.00687 0
inA 1000 172 15 0 1.50515 0
ran 1000 173 15 0 1.50515 0
beg 1000 173 17 0 1.70584 0
mid 1000 173 17 0 1.70584 0
end 1000 173 17 0 1.70584 0
not 1000 173 20 1000 2.00687 100.343
inA 1000 173 19 0 1.90652 0
ran 1000 174 20 0 2.00687 0
beg 1000 174 19 1000 1.90652 100.343
mid 1000 174 9 0 0.90309 0
end 1000 174 19 0 1.90652 0
not 1000 174 20 0 2.00687 0
inA 1000 174 17 0 1.70584 0
ran 1000 175 17 0 1.70584 0
beg 1000 175 17 0 1.70584 0
mid 1000 175 17 1000 1.70584 100.343
end 1000 175 15 0 1.50515 0
not 1000 175 20 0 2.00687 0
inA 1000 175 19 0 1.90652 0
ran 1000 176 20 1000 2.00687 100.343
beg 1000 176 17 0 1.70584 0
mid 1000 176 19 0 1.90652 0
end 1000 176 15 1000 1.50515 100.343
not 1000 176 20 0 2.00687 0
inA 1000 176 15 0 1.50515 0
ran 1000 177 17 0 1.70584 0
beg 1000 177 19 1000 1.90652 100.343
mid 1000 177 19 0 1.90652 0
end 1000 177 17 0 1.70584 0
not 1000 177 20 0 2.00687 0
inA 1000 177 9 0 0.90309 0
ran 1000 178 17 0 1.70584 0
beg 1000 178 19 1000 1.90652 100.343
mid 1000 178 19 0 1.90652 0
end 1000 178 19 0 1.90652 0
not 1000 178 20 0 2.00687 0
inA 1000 178 13 0 1.30446 0
ran 1000 179 20 1000 2.00687 100.343
beg 1000 179 17 0 1.70584 0
mid 1000 179 17 0 1.70584 0
end 1000 179 19 0 1.90652 0
not 1000 179 20 0 2.00687 0
inA 1000 179 17 0 1.70584 0
ran 1000 180 17 0 1.70584 0
beg 1000 180 17 0 1.70584 0
mid 1000 180 17 0 1.70584 0
end 1000 180 15 0 1.50515 0
not 1000 180 20 0 2.00687 0
inA 1000 180 17 0 1.70584 0
ran 1000 181 20 0 2.00687 0
beg 1000 181 15 1000 1.50515 100.343
mid 1000 181 19 0 1.90652 0
end 1000 181 15 0 1.50515 0
not 1000 181 20 0 2.00687 0
inA 1000 181 13 0 1.30446 0
ran 1000 182 20 1000 2.00687 100.343
beg 1000 182 15 0 1.50515 0
mid 1000 182 19 0 1.90652 0
end 1000 182 17 0 1.70584 0
not 1000 182 20 0 2.00687 0
inA 1000 182 17 0 1.70584 0
ran 1000 183 20 1000 2.00687 100.343
beg 1000 183 19 0 1.90652 0
mid 1000 183 17 1000 1.70584 100.343
end 1000 183 15 0 1.50515 0
not 1000 183 20 0 2.00687 0
inA 1000 183 17 0 1.70584 0
ran 1000 184 20 0 2.00687 0
beg 1000 184 15 0 1.50515 0
mid 1000 184 19 0 1.90652 0
end 1000 184 13 0 1.30446 0
not 1000 184 20 0 2.00687 0
inA 1000 184 19 0 1.90652 0
ran 1000 185 20 0 2.00687 0
beg 1000 185 19 1000 1.90652 100.343
mid 1000 185 19 0 1.90652 0
end 1000 185 19 1000 1.90652 100.343
not 1000 185 20 0 2.00687 0
inA 1000 185 17 0 1.70584 0
ran 1000 186 20 0 2.00687 0
beg 1000 186 15 1000 1.50515 100.343
mid 1000 186 19 0 1.90652 0
end 1000 186 13 0 1.30446 0
not 1000 186 20 0 2.00687 0
inA 1000 186 17 1000 1.70584 100.343
ran 1000 187 11 0 1.10378 0
beg 1000 187 19 1000 1.90652 100.343
mid 1000 187 17 0 1.70584 0
end 1000 187 19 0 1.90652 0
not 1000 187 20 0 2.00687 0
inA 1000 187 19 0 1.90652 0
ran 1000 188 20 0 2.00687 0
beg 1000 188 17 0 1.70584 0
mid 1000 188 17 0 1.70584 0
end 1000 188 15 0 1.50515 0
not 1000 188 20 0 2.00687 0
inA 1000 188 15 0 1.50515 0
ran 1000 189 15 0 1.50515 0
beg 1000 189 19 0 1.90652 0
mid 1000 189 13 0 1.30446 0
end 1000 189 19 0 1.90652 0
not 1000 189 20 0 2.00687 0
inA 1000 189 19 0 1.90652 0
ran 1000 190 20 0 2.00687 0
beg 1000 190 17 0 1.70584 0
mid 1000 190 17 0 1.70584 0
end 1000 190 17 0 1.70584 0
not 1000 190 20 0 2.00687 0
inA 1000 190 13 0 1.30446 0
ran 1000 191 20 0 2.00687 0
beg 1000 191 19 0 1.90652 0
mid 1000 191 15 0 1.50515 0
end 1000 191 19 0 1.90652 0
not 1000 191 20 0 2.00687 0
inA 1000 191 17 0 1.70584 0
ran 1000 192 17 1000 1.70584 100.343
beg 1000 192 19 0 1.90652 0
mid 1000 192 17 0 1.70584 0
end 1000 192 17 0 1.70584 0
not 1000 192 20 0 2.00687 0
inA 1000 192 19 0 1.90652 0
ran 1000 193 19 0 1.90652 0
beg 1000 193 15 1000 1.50515 100.343
mid 1000 193 15 0 1.50515 0
end 1000 193 17 1000 1.70584 100.343
not 1000 193 20 0 2.00687 0
inA 1000 193 19 0 1.90652 0
ran 1000 194 17 0 1.70584 0
beg 1000 194 17 1000 1.70584 100.343
mid 1000 194 13 0 1.30446 0
end 1000 194 17 0 1.70584 0
not 1000 194 20 0 2.00687 0
inA 1000 194 17 0 1.70584 0
ran 1000 195 20 0 2.00687 0
beg 1000 195 11 0 1.10378 0
mid 1000 195 19 1000 1.90652 100.343
end 1000 195 19 0 1.90652 0
not 1000 195 20 0 2.00687 0
inA 1000 195 15 1000 1.50515 100.343
ran 1000 196 19 0 1.90652 0
beg 1000 196 19 0 1.90652 0
mid 1000 196 19 0 1.90652 0
end 1000 196 17 1000 1.70584 100.343
not 1000 196 20 0 2.00687 0
inA 1000 196 11 0 1.10378 0
ran 1000 197 20 0 2.00687 0
beg 1000 197 19 1000 1.90652 100.343
mid 1000 197 9 0 0.90309 0
end 1000 197 15 0 1.50515 0
not 1000 197 20 0 2.00687 0
inA 1000 197 17 0 1.70584 0
ran 1000 198 17 0 1.70584 0
beg 1000 198 17 0 1.70584 0
mid 1000 198 19 0 1.90652 0
end 1000 198 17 0 1.70584 0
not 1000 198 20 0 2.00687 0
inA 1000 198 15 1000 1.50515 100.343
ran 1000 199 20 1000 2.00687 100.343
beg 1000 199 19 0 1.90652 0
mid 1000 199 19 0 1.90652 0
end 1000 199 19 0 1.90652 0
not 1000 199 20 0 2.00687 0
inA 1000 199 17 0 1.70584 0
ran 1000 200 20 0 2.00687 0
beg 1000 200 19 0 1.90652 0
mid 1000 200 13 0 1.30446 0
end 1000 200 15 0 1.50515 0
not 1000 200 20 0 2.00687 0
inA 1000 200 13 0 1.30446 0
ran 1000 201 20 0 2.00687 0
beg 1000 201 19 0 1.90652 0
mid 1000 201 17 0 1.70584 0
end 1000 201 19 0 1.90652 0
not 1000 201 20 0 2.00687 0
inA 1000 201 15 0 1.50515 0
ran 1000 202 20 0 2.00687 0
beg 1000 202 19 0 1.90652 0
mid 1000 202 17 0 1.70584 0
end 1000 202 19 0 1.90652 0
not 1000 202 20 0 2.00687 0
inA 1000 202 17 1000 1.70584 100.343
ran 1000 203 7 0 0.702403 0
beg 1000 203 19 0 1.90652 0
mid 1000 203 17 0 1.70584 0
end 1000 203 7 0 0.702403 0
not 1000 203 20 1000 2.00687 100.343
inA 1000 203 15 0 1.50515 0
ran 1000 204 20 0 2.00687 0
beg 1000 204 19 0 1.90652 0
mid 1000 204 11 0 1.10378 0
end 1000 204 19 1000 1.90652 100.343
not 1000 204 20 0 2.00687 0
inA 1000 204 13 1000 1.30446 100.343
ran 1000 205 19 0 1.90652 0
beg 1000 205 13 0 1.30446 0
mid 1000 205 17 0 1.70584 0
end 1000 205 15 0 1.50515 0
not 1000 205 20 0 2.00687 0
inA 1000 205 19 0 1.90652 0
ran 1000 206 17 0 1.70584 0
beg 1000 206 17 0 1.70584 0
mid 1000 206 19 0 1.90652 0
end 1000 206 15 0 1.50515 0
not 1000 206 20 0 2.00687 0
inA 1000 206 15 0 1.50515 0
ran 1000 207 20 0 2.00687 0
beg 1000 207 17 0 1.70584 0
mid 1000 207 9 0 0.90309 0
end 1000 207 17 0 1.70584 0
not 1000 207 20 0 2.00687 0
inA 1000 207 13 0 1.30446 0
ran 1000 208 19 0 1.90652 0
beg 1000 208 17 0 1.70584 0
mid 1000 208 19 0 1.90652 0
end 1000 208 17 0 1.70584 0
not 1000 208 20 1000 2.00687 100.343
inA 1000 208 13 0 1.30446 0
ran 1000 209 20 1000 2.00687 100.343
beg 1000 209 19 0 1.90652 0
mid 1000 209 19 1000 1.90652 100.343
end 1000 209 13 0 1.30446 0
not 1000 209 20 1000 2.00687 100.343
inA 1000 209 9 0 0.90309 0
ran 1000 210 20 0 2.00687 0
beg 1000 210 17 0 1.70584 0
mid 1000 210 15 0 1.50515 0
end 1000 210 15 0 1.50515 0
not 1000 210 20 0 2.00687 0
inA 1000 210 15 0 1.50515 0
ran 1000 211 20 0 2.00687 0
beg 1000 211 17 0 1.70584 0
mid 1000 211 19 0 1.90652 0
end 1000 211 15 1000 1.50515 100.343
not 1000 211 20 0 2.00687 0
inA 1000 211 17 1000 1.70584 100.343
ran 1000 212 13 0 1.30446 0
beg 1000 212 19 0 1.90652 0
mid 1000 212 19 0 1.90652 0
end 1000 212 15 0 1.50515 0
not 1000 212 20 0 2.00687 0
inA 1000 212 15 0 1.50515 0
ran 1000 213 20 0 2.00687 0
beg 1000 213 19 0 1.90652 0
mid 1000 213 15 0 1.50515 0
end 1000 213 17 0 1.70584 0
not 1000 213 20 1000 2.00687 100.343
inA 1000 213 15 0 1.50515 0
ran 1000 214 19 0 1.90652 0
beg 1000 214 17 0 1.70584 0
mid 1000 214 19 0 1.90652 0
end 1000 214 17 1000 1.70584 100.343
not 1000 214 20 0 2.00687 0
inA 1000 214 17 0 1.70584 0
ran 1000 215 15 0 1.50515 0
beg 1000 215 13 1000 1.30446 100.343
mid 1000 215 15 0 1.50515 0
end 1000 215 19 1000 1.90652 100.343
not 1000 215 20 0 2.00687 0
inA 1000 215 19 0 1.90652 0
ran 1000 216 15 0 1.50515 0
beg 1000 216 17 0 1.70584 0
mid 1000 216 13 0 1.30446 0
end 1000 216 9 0 0.90309 0
not 1000 216 20 0 2.00687 0
inA 1000 216 17 0 1.70584 0
ran 1000 217 20 0 2.00687 0
beg 1000 217 15 0 1.50515 0
mid 1000 217 15 0 1.50515 0
end 1000 217 17 0 1.70584 0
not 1000 217 20 0 2.00687 0
inA 1000 217 19 0 1.90652 0
ran 1000 218 20 0 2.00687 0
beg 1000 218 19 0 1.90652 0
mid 1000 218 19 0 1.90652 0
end 1000 218 11 0 1.10378 0
not 1000 218 20 0 2.00687 0
inA 1000 218 17 0 1.70584 0
ran 1000 219 20 0 2.00687 0
beg 1000 219 13 0 1.30446 0
mid 1000 219 15 0 1.50515 0
end 1000 219 13 0 1.30446 0
not 1000 219 20 0 2.00687 0
inA 1000 219 19 0 1.90652 0
ran 1000 220 20 0 2.00687 0
beg 1000 220 15 0 1.50515 0
mid 1000 220 13 0 1.30446 0
end 1000 220 15 0 1.50515 0
not 1000 220 20 0 2.00687 0
inA 1000 220 17 0 1.70584 0
ran 1000 221 20 0 2.00687 0
beg 1000 221 15 0 1.50515 0
mid 1000 221 19 0 1.90652 0
end 1000 221 17 0 1.70584 0
not 1000 221 20 0 2.00687 0
inA 1000 221 13 1000 1.30446 100.343
ran 1000 222 20 0 2.00687 0
beg 1000 222 19 0 1.90652 0
mid 1000 222 19 0 1.90652 0
end 1000 222 19 0 1.90652 0
not 1000 222 18 0 1.80618 0
inA 1000 222 19 0 1.90652 0
ran 1000 223 17 0 1.70584 0
beg 1000 223 19 0 1.90652 0
mid 1000 223 17 0 1.70584 0
end 1000 223 15 0 1.50515 0
not 1000 223 20 0 2.00687 0
inA 1000 223 17 0 1.70584 0
ran 1000 224 17 0 1.70584 0
beg 1000 224 15 0 1.50515 0
mid 1000 224 15 1000 1.50515 100.343
end 1000 224 17 0 1.70584 0
not 1000 224 20 0 2.00687 0
inA 1000 224 15 0 1.50515 0
ran 1000 225 20 0 2.00687 0
beg 1000 225 17 0 1.70584 0
mid 1000 225 19 0 1.90652 0
end 1000 225 17 0 1.70584 0
not 1000 225 20 0 2.00687 0
inA 1000 225 19 0 1.90652 0
ran 1000 226 20 0 2.00687 0
beg 1000 226 7 0 0.702403 0
mid 1000 226 17 0 1.70584 0
end 1000 226 19 0 1.90652 0
not 1000 226 20 0 2.00687 0
inA 1000 226 17 0 1.70584 0
ran 1000 227 20 0 2.00687 0
beg 1000 227 17 0 1.70584 0
mid 1000 227 17 1000 1.70584 100.343
end 1000 227 15 0 1.50515 0
not 1000 227 20 0 2.00687 0
inA 1000 227 9 0 0.90309 0
ran 1000 228 20 0 2.00687 0
beg 1000 228 15 0 1.50515 0
mid 1000 228 13 1000 1.30446 100.343
end 1000 228 15 0 1.50515 0
not 1000 228 20 0 2.00687 0
inA 1000 228 17 0 1.70584 0
ran 1000 229 20 0 2.00687 0
beg 1000 229 15 0 1.50515 0
mid 1000 229 17 0 1.70584 0
end 1000 229 17 1000 1.70584 100.343
not 1000 229 20 0 2.00687 0
inA 1000 229 19 0 1.90652 0
ran 1000 230 15 0 1.50515 0
beg 1000 230 19 0 1.90652 0
mid 1000 230 17 0 1.70584 0
end 1000 230 17 0 1.70584 0
not 1000 230 20 0 2.00687 0
inA 1000 230 19 0 1.90652 0
ran 1000 231 20 0 2.00687 0
beg 1000 231 13 0 1.30446 0
mid 1000 231 13 0 1.30446 0
end 1000 231 19 0 1.90652 0
not 1000 231 20 0 2.00687 0
inA 1000 231 17 1000 1.70584 100.343
ran 1000 232 19 0 1.90652 0
beg 1000 232 17 0 1.70584 0
mid 1000 232 17 0 1.70584 0
end 1000 232 17 0 1.70584 0
not 1000 232 20 0 2.00687 0
inA 1000 232 17 0 1.70584 0
ran 1000 233 20 0 2.00687 0
beg 1000 233 15 0 1.50515 0
mid 1000 233 19 1000 1.90652 100.343
end 1000 233 19 0 1.90652 0
not 1000 233 20 0 2.00687 0
inA 1000 233 17 0 1.70584 0
ran 1000 234 20 0 2.00687 0
beg 1000 234 15 0 1.50515 0
mid 1000 234 17 0 1.70584 0
end 1000 234 17 0 1.70584 0
not 1000 234 20 0 2.00687 0
inA 1000 234 17 1000 1.70584 100.343
ran 1000 235 20 0 2.00687 0
beg 1000 235 15 0 1.50515 0
mid 1000 235 13 1000 1.30446 100.343
end 1000 235 15 0 1.50515 0
not 1000 235 20 0 2.00687 0
inA 1000 235 19 0 1.90652 0
ran 1000 236 5 1000 0.501717 100.343
beg 1000 236 17 0 1.70584 0
mid 1000 236 11 0 1.10378 0
end 1000 236 17 1000 1.70584 100.343
not 1000 236 20 0 2.00687 0
inA 1000 236 19 1000 1.90652 100.343
ran 1000 237 17 0 1.70584 0
beg 1000 237 17 0 1.70584 0
mid 1000 237 17 0 1.70584 0
end 1000 237 19 1000 1.90652 100.343
not 1000 237 20 0 2.00687 0
inA 1000 237 17 0 1.70584 0
ran 1000 238 15 0 1.50515 0
beg 1000 238 15 0 1.50515 0
mid 1000 238 17 0 1.70584 0
end 1000 238 17 1000 1.70584 100.343
not 1000 238 20 0 2.00687 0
inA 1000 238 11 0 1.10378 0
ran 1000 239 19 0 1.90652 0
beg 1000 239 19 0 1.90652 0
mid 1000 239 13 0 1.30446 0
end 1000 239 15 0 1.50515 0
not 1000 239 20 0 2.00687 0
inA 1000 239 17 0 1.70584 0
ran 1000 240 20 0 2.00687 0
beg 1000 240 19 0 1.90652 0
mid 1000 240 19 1000 1.90652 100.343
end 1000 240 13 0 1.30446 0
not 1000 240 18 0 1.80618 0
inA 1000 240 19 0 1.90652 0
ran 1000 241 15 0 1.50515 0
beg 1000 241 17 1000 1.70584 100.343
mid 1000 241 15 0 1.50515 0
end 1000 241 17 1000 1.70584 100.343
not 1000 241 20 0 2.00687 0
inA 1000 241 19 0 1.90652 0
ran 1000 242 19 0 1.90652 0
beg 1000 242 19 0 1.90652 0
mid 1000 242 15 0 1.50515 0
end 1000 242 15 0 1.50515 0
not 1000 242 20 0 2.00687 0
inA 1000 242 19 1000 1.90652 100.343
ran 1000 243 20 0 2.00687 0
beg 1000 243 19 0 1.90652 0
mid 1000 243 19 0 1.90652 0
end 1000 243 15 0 1.50515 0
not 1000 243 20 0 2.00687 0
inA 1000 243 17 0 1.70584 0
ran 1000 244 20 0 2.00687 0
beg 1000 244 11 0 1.10378 0
mid 1000 244 19 0 1.90652 0
end 1000 244 17 0 1.70584 0
not 1000 244 20 0 2.00687 0
inA 1000 244 19 0 1.90652 0
ran 1000 245 20 0 2.00687 0
beg 1000 245 17 0 1.70584 0
mid 1000 245 9 0 0.90309 0
