label n comps time
mid 74000 1.79286 0
end 74000 1.79286 0
not 74000 1.97833 0
inA 74000 1.79286 0
ran 74000 1.97833 0
beg 74000 1.66922 61.8229
mid 74000 1.91651 0
end 74000 1.42193 0
not 74000 1.97833 0
inA 74000 1.91651 0
ran 74000 1.97833 0
beg 74000 2.04016 61.8229
mid 74000 1.54557 0
end 74000 1.66922 0
not 74000 1.97833 0
inA 74000 1.91651 0
ran 74000 1.97833 61.8229
beg 74000 1.91651 61.8229
mid 74000 1.91651 61.8229
end 74000 1.91651 0
not 74000 1.97833 0
inA 74000 1.91651 0
ran 74000 2.10198 0
beg 74000 1.79286 0
mid 74000 1.79286 0
end 74000 1.91651 0
not 74000 1.97833 0
inA 74000 1.79286 61.8229
ran 74000 1.91651 0
beg 74000 1.66922 0
mid 74000 2.04016 0
end 74000 1.79286 0
not 74000 1.97833 0
inA 74000 1.79286 0
ran 74000 1.97833 61.8229
beg 74000 1.54557 0
mid 74000 1.42193 0
end 74000 1.91651 0
not 74000 1.97833 0
inA 74000 2.04016 0
ran 74000 1.66922 0
beg 74000 1.66922 0
mid 74000 1.79286 61.8229
end 74000 1.91651 0
not 74000 2.10198 0
inA 74000 2.04016 0
ran 74000 1.97833 0
beg 74000 1.79286 0
mid 74000 1.91651 61.8229
end 74000 2.04016 0
not 74000 1.97833 0
inA 74000 1.66922 61.8229
ran 74000 2.10198 0
beg 74000 1.91651 0
mid 74000 1.66922 61.8229
end 74000 1.66922 0
not 74000 1.97833 0
inA 74000 1.42193 61.8229
ran 74000 1.97833 0
beg 74000 1.66922 0
mid 74000 1.54557 61.8229
end 74000 1.79286 0
not 74000 1.97833 0
inA 74000 1.91651 0
ran 74000 1.79286 0
beg 74000 1.91651 61.8229
mid 74000 1.91651 0
end 74000 1.66922 0
not 74000 1.97833 0
inA 74000 1.54557 0
ran 74000 1.97833 0
beg 74000 1.66922 0
mid 74000 1.54557 61.8229
end 74000 2.04016 61.8229
not 74000 1.97833 0
inA 74000 1.79286 0
ran 74000 1.91651 61.8229
beg 74000 1.54557 61.8229
mid 74000 1.79286 0
end 74000 1.79286 0
not 74000 1.97833 0
inA 74000 1.79286 61.8229
ran 74000 1.91651 61.8229
beg 74000 1.42193 0
mid 74000 1.54557 0
end 74000 1.54557 0
not 74000 2.10198 0
inA 74000 1.66922 0
ran 74000 1.97833 61.8229
beg 74000 1.66922 0
mid 74000 1.91651 61.8229
end 74000 1.79286 0
not 74000 1.97833 0
inA 74000 1.79286 0
ran 74000 1.79286 0
beg 74000 1.54557 61.8229
mid 74000 1.66922 0
end 74000 1.79286 0
not 74000 1.97833 0
inA 74000 1.54557 0
ran 74000 2.10198 0
beg 74000 1.54557 0
mid 74000 1.79286 0
end 74000 1.79286 0
not 74000 2.10198 0
inA 74000 1.91651 0
ran 74000 1.97833 0
beg 74000 1.91651 0
mid 74000 1.54557 0
end 74000 2.04016 0
not 74000 1.97833 0
inA 74000 1.66922 0
ran 74000 1.97833 0
beg 74000 1.79286 0
mid 74000 1.91651 0
end 74000 1.91651 0
not 74000 1.97833 0
inA 74000 1.79286 61.8229
ran 74000 1.97833 61.8229
beg 74000 1.54557 0
mid 74000 1.79286 0
end 74000 1.54557 0
not 74000 1.97833 0
inA 74000 1.42193 0
ran 74000 1.97833 0
beg 74000 2.04016 61.8229
mid 74000 1.91651 0
end 74000 2.04016 0
not 74000 1.97833 0
inA 74000 2.04016 61.8229
ran 74000 1.97833 61.8229
beg 74000 1.91651 0
mid 74000 1.91651 61.8229
end 74000 1.91651 0
not 74000 1.97833 0
inA 74000 1.79286 0
ran 74000 1.97833 0
beg 74000 1.91651 0
mid 74000 1.79286 61.8229
end 74000 1.66922 61.8229
not 74000 1.97833 61.8229
inA 74000 1.66922 61.8229
ran 74000 1.97833 61.8229
beg 74000 1.91651 0
mid 74000 1.79286 61.8229
end 74000 1.91651 61.8229
not 74000 1.97833 0
inA 74000 1.54557 0
ran 74000 1.91651 0
beg 74000 1.79286 0
mid 74000 1.66922 0
end 74000 1.54557 0
not 74000 2.10198 0
inA 74000 2.04016 0
ran 74000 1.97833 0
beg 74000 1.91651 0
mid 74000 2.04016 0
end 74000 1.79286 0
not 74000 1.97833 0
inA 74000 1.91651 0
ran 74000 1.91651 0
beg 74000 1.91651 61.8229
mid 74000 1.79286 61.8229
end 74000 1.66922 0
not 74000 2.10198 0
inA 74000 1.91651 0
ran 74000 1.97833 61.8229
beg 74000 1.91651 0
mid 74000 1.66922 0
end 74000 1.79286 0
not 74000 1.97833 61.8229
inA 74000 1.66922 0
ran 74000 1.91651 0
beg 74000 1.79286 0
mid 74000 1.17463 0
end 74000 1.66922 0
not 74000 1.97833 0
inA 74000 1.29828 61.8229
ran 74000 1.97833 61.8229
beg 74000 1.91651 61.8229
mid 74000 1.66922 61.8229
end 74000 1.79286 0
not 74000 2.10198 0
inA 74000 1.79286 0
ran 74000 1.97833 0
beg 74000 1.29828 61.8229
mid 74000 1.05099 0
end 74000 1.66922 0
not 74000 1.97833 61.8229
inA 74000 1.66922 0
ran 74000 1.97833 0
beg 74000 1.79286 0
mid 74000 1.79286 0
end 74000 1.79286 0
not 74000 2.10198 0
inA 74000 1.66922 0
ran 74000 1.97833 61.8229
beg 74000 1.79286 556.406
mid 74000 1.79286 61.8229
end 74000 2.04016 61.8229
not 74000 1.97833 0
inA 74000 1.79286 61.8229
ran 74000 1.91651 0
beg 74000 1.79286 0
mid 74000 1.91651 0
end 74000 1.91651 0
not 74000 1.97833 61.8229
inA 74000 1.91651 0
ran 74000 2.10198 61.8229
beg 74000 1.91651 61.8229
mid 74000 1.79286 61.8229
end 74000 1.91651 61.8229
not 74000 2.10198 61.8229
inA 74000 1.91651 0
ran 74000 2.10198 0
beg 74000 1.79286 0
mid 74000 1.91651 0
end 74000 1.91651 0
not 74000 1.97833 61.8229
inA 74000 1.79286 0
ran 74000 1.97833 61.8229
beg 74000 1.79286 0
mid 74000 1.66922 61.8229
end 74000 2.04016 0
not 74000 1.97833 0
inA 74000 1.54557 61.8229
ran 74000 1.97833 0
beg 74000 2.04016 0
mid 74000 1.79286 61.8229
end 74000 1.54557 61.8229
not 74000 1.97833 0
inA 74000 1.54557 0
ran 74000 2.10198 0
beg 74000 1.91651 61.8229
mid 74000 1.79286 0
end 74000 1.66922 61.8229
not 74000 2.10198 0
inA 74000 1.79286 0
ran 74000 1.97833 61.8229
beg 74000 1.66922 0
mid 74000 1.79286 0
end 74000 1.79286 0
not 74000 1.97833 61.8229
inA 74000 1.91651 0
ran 74000 1.91651 0
beg 74000 1.66922 0
mid 74000 1.54557 0
end 74000 1.79286 61.8229
not 74000 1.97833 0
inA 74000 1.79286 61.8229
ran 74000 1.91651 0
beg 74000 1.54557 0
mid 74000 1.79286 61.8229
end 74000 1.66922 0
not 74000 1.97833 0
inA 74000 1.91651 0
ran 74000 1.79286 0
beg 74000 1.79286 61.8229
mid 74000 1.66922 0
end 74000 1.91651 0
not 74000 2.10198 61.8229
inA 74000 1.79286 0
ran 74000 2.10198 0
beg 74000 1.91651 0
mid 74000 1.79286 0
end 74000 1.91651 0
not 74000 1.97833 0
inA 74000 2.04016 61.8229
ran 74000 1.54557 0
beg 74000 1.91651 0
mid 74000 1.79286 61.8229
end 74000 1.66922 0
not 74000 2.10198 0
inA 74000 2.04016 0
ran 74000 1.91651 0
beg 74000 1.54557 61.8229
mid 74000 1.66922 0
end 74000 2.04016 0
not 74000 1.97833 0
inA 74000 1.91651 0
ran 74000 2.10198 0
beg 74000 1.79286 61.8229
mid 74000 1.05099 0
end 74000 1.42193 61.8229
not 74000 1.97833 0
inA 74000 2.04016 0
ran 74000 1.54557 0
beg 74000 1.79286 0
mid 74000 1.91651 0
end 74000 1.79286 0
not 74000 1.97833 0
inA 74000 1.66922 0
ran 74000 2.10198 0
beg 74000 1.91651 61.8229
mid 74000 1.91651 61.8229
end 74000 1.91651 0
not 74000 1.97833 0
inA 74000 1.79286 0
ran 74000 1.66922 61.8229
beg 74000 1.66922 0
mid 74000 1.66922 0
end 74000 1.66922 0
not 74000 1.97833 0
inA 74000 1.79286 0
ran 74000 1.97833 0
beg 74000 1.79286 0
mid 74000 1.91651 0
end 74000 1.66922 0
not 74000 2.10198 0
inA 74000 1.91651 0
ran 74000 1.97833 0
beg 74000 1.66922 0
mid 74000 1.91651 61.8229
end 74000 1.91651 0
not 74000 1.97833 0
inA 74000 1.91651 61.8229
ran 74000 1.97833 61.8229
beg 74000 1.66922 61.8229
mid 74000 1.91651 0
end 74000 1.66922 0
not 74000 2.10198 0
inA 74000 1.79286 61.8229
ran 74000 1.79286 61.8229
beg 74000 1.91651 61.8229
mid 74000 1.29828 0
end 74000 1.42193 0
not 74000 1.97833 0
inA 74000 1.91651 0
ran 74000 1.79286 0
beg 74000 1.79286 61.8229
mid 74000 1.91651 61.8229
end 74000 1.91651 61.8229
not 74000 2.10198 0
inA 74000 1.79286 61.8229
ran 74000 1.91651 0
beg 74000 1.79286 0
mid 74000 2.04016 61.8229
end 74000 1.79286 0
not 74000 1.97833 0
inA 74000 1.79286 0
ran 74000 1.79286 0
beg 74000 1.79286 61.8229
mid 74000 1.79286 0
end 74000 1.66922 0
not 74000 2.10198 61.8229
inA 74000 1.79286 0
ran 74000 2.10198 61.8229
beg 74000 1.79286 0
mid 74000 1.91651 0
end 74000 1.29828 0
not 74000 2.10198 0
inA 74000 1.66922 61.8229
ran 74000 1.29828 61.8229
beg 74000 1.91651 61.8229
mid 74000 1.66922 0
end 74000 1.54557 61.8229
not 74000 1.97833 0
inA 74000 1.79286 0
ran 74000 1.97833 61.8229
beg 74000 1.66922 0
mid 74000 1.79286 61.8229
end 74000 1.66922 0
not 74000 1.97833 61.8229
inA 74000 1.05099 0
ran 74000 2.04016 0
beg 74000 1.42193 0
mid 74000 1.79286 61.8229
end 74000 1.79286 61.8229
not 74000 2.10198 0
inA 74000 1.91651 0
ran 74000 1.91651 61.8229
beg 74000 1.79286 0
mid 74000 1.17463 0
end 74000 1.79286 0
not 74000 1.97833 0
inA 74000 1.91651 0
ran 74000 1.91651 0
beg 74000 1.79286 0
mid 74000 2.04016 0
end 74000 1.79286 61.8229
not 74000 1.97833 0
inA 74000 1.91651 0
ran 74000 1.97833 0
beg 74000 1.05099 61.8229
mid 74000 1.91651 61.8229
end 74000 1.54557 0
not 74000 1.97833 0
inA 74000 1.91651 61.8229
ran 74000 1.97833 61.8229
beg 74000 1.79286 0
mid 74000 1.91651 0
end 74000 1.91651 61.8229
not 74000 1.97833 0
inA 74000 1.91651 0
ran 74000 1.79286 0
beg 74000 1.79286 0
mid 74000 1.66922 0
end 74000 1.54557 0
not 74000 1.97833 0
inA 74000 1.91651 0
ran 75000 2.03772 61.749
beg 75000 1.91422 0
mid 75000 1.42023 0
end 75000 2.03772 61.749
not 75000 1.97597 0
inA 75000 1.79072 61.749
ran 75000 1.79072 61.749
beg 75000 2.03772 0
mid 75000 1.17323 0
end 75000 1.91422 0
not 75000 2.09946 0
inA 75000 1.91422 61.749
ran 75000 1.79072 61.749
beg 75000 0.926235 0
mid 75000 1.66722 0
end 75000 1.79072 61.749
not 75000 2.09946 0
inA 75000 1.66722 0
ran 75000 2.09946 61.749
beg 75000 1.79072 0
mid 75000 1.66722 0
end 75000 1.79072 0
not 75000 1.97597 61.749
inA 75000 1.79072 0
ran 75000 1.97597 0
beg 75000 1.79072 0
mid 75000 1.79072 0
end 75000 1.79072 0
not 75000 1.97597 0
inA 75000 1.91422 0
ran 75000 1.91422 0
beg 75000 1.29673 0
mid 75000 1.91422 0
end 75000 2.03772 0
not 75000 1.97597 0
inA 75000 1.91422 0
ran 75000 1.97597 0
beg 75000 1.91422 0
mid 75000 1.91422 0
end 75000 1.66722 0
not 75000 1.97597 61.749
inA 75000 1.66722 0
ran 75000 1.66722 61.749
beg 75000 1.91422 0
mid 75000 1.66722 0
end 75000 1.79072 61.749
not 75000 1.97597 0
inA 75000 1.66722 0
ran 75000 1.79072 61.749
beg 75000 1.79072 61.749
mid 75000 2.03772 61.749
end 75000 1.54372 61.749
not 75000 1.97597 0
inA 75000 1.29673 61.749
ran 75000 1.97597 0
beg 75000 1.91422 0
mid 75000 1.54372 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.66722 0
ran 75000 1.66722 0
beg 75000 1.79072 61.749
mid 75000 1.66722 0
end 75000 1.91422 0
not 75000 1.97597 61.749
inA 75000 1.54372 0
ran 75000 1.97597 0
beg 75000 1.66722 0
mid 75000 1.66722 0
end 75000 2.03772 0
not 75000 2.09946 0
inA 75000 1.66722 0
ran 75000 1.97597 61.749
beg 75000 1.91422 0
mid 75000 1.91422 0
end 75000 1.79072 0
not 75000 1.97597 61.749
inA 75000 1.91422 0
ran 75000 2.03772 61.749
beg 75000 1.66722 0
mid 75000 1.42023 0
end 75000 1.79072 0
not 75000 1.97597 61.749
inA 75000 2.03772 0
ran 75000 1.97597 0
beg 75000 1.79072 61.749
mid 75000 1.91422 0
end 75000 1.54372 0
not 75000 1.97597 61.749
inA 75000 1.29673 0
ran 75000 1.97597 0
beg 75000 1.79072 61.749
mid 75000 1.42023 0
end 75000 1.54372 0
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 1.91422 0
beg 75000 1.29673 0
mid 75000 1.66722 61.749
end 75000 1.91422 123.498
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 1.97597 61.749
beg 75000 1.91422 61.749
mid 75000 1.79072 0
end 75000 1.79072 0
not 75000 1.97597 61.749
inA 75000 1.79072 61.749
ran 75000 1.66722 61.749
beg 75000 1.79072 61.749
mid 75000 1.79072 61.749
end 75000 1.79072 0
not 75000 2.09946 0
inA 75000 1.91422 61.749
ran 75000 1.54372 61.749
beg 75000 1.79072 61.749
mid 75000 1.79072 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.91422 0
ran 75000 1.91422 61.749
beg 75000 2.03772 61.749
mid 75000 1.79072 0
end 75000 1.66722 61.749
not 75000 1.97597 0
inA 75000 1.79072 61.749
ran 75000 1.97597 0
beg 75000 1.66722 0
mid 75000 1.54372 0
end 75000 1.91422 0
not 75000 1.97597 61.749
inA 75000 1.79072 61.749
ran 75000 1.97597 61.749
beg 75000 2.03772 0
mid 75000 1.54372 0
end 75000 1.79072 0
not 75000 1.97597 0
inA 75000 0.679239 0
ran 75000 1.97597 0
beg 75000 1.91422 0
mid 75000 1.91422 0
end 75000 1.29673 0
not 75000 1.97597 0
inA 75000 1.54372 61.749
ran 75000 2.03772 61.749
beg 75000 1.91422 61.749
mid 75000 1.54372 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 1.97597 0
beg 75000 1.79072 0
mid 75000 1.79072 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.79072 61.749
ran 75000 1.97597 0
beg 75000 1.91422 0
mid 75000 1.91422 61.749
end 75000 1.66722 0
not 75000 1.97597 0
inA 75000 1.66722 0
ran 75000 2.09946 0
beg 75000 1.66722 0
mid 75000 1.91422 0
end 75000 1.91422 61.749
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 1.79072 0
beg 75000 1.91422 61.749
mid 75000 1.54372 0
end 75000 1.91422 61.749
not 75000 2.09946 0
inA 75000 1.79072 0
ran 75000 1.97597 0
beg 75000 1.91422 0
mid 75000 2.03772 0
end 75000 1.91422 61.749
not 75000 1.97597 61.749
inA 75000 1.66722 0
ran 75000 1.97597 61.749
beg 75000 1.42023 0
mid 75000 1.54372 0
end 75000 1.54372 0
not 75000 1.97597 61.749
inA 75000 1.91422 0
ran 75000 1.91422 61.749
beg 75000 1.54372 0
mid 75000 1.66722 61.749
end 75000 1.66722 0
not 75000 2.09946 61.749
inA 75000 2.03772 0
ran 75000 1.91422 61.749
beg 75000 1.42023 0
mid 75000 1.54372 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.54372 0
ran 75000 2.09946 0
beg 75000 2.03772 61.749
mid 75000 1.79072 0
end 75000 1.66722 0
not 75000 1.97597 0
inA 75000 2.03772 0
ran 75000 1.54372 0
beg 75000 1.91422 61.749
mid 75000 1.54372 0
end 75000 1.79072 0
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 2.09946 0
beg 75000 1.79072 0
mid 75000 1.91422 61.749
end 75000 1.91422 61.749
not 75000 2.09946 0
inA 75000 1.79072 0
ran 75000 1.66722 61.749
beg 75000 1.91422 61.749
mid 75000 1.91422 0
end 75000 1.66722 61.749
not 75000 1.97597 0
inA 75000 2.03772 0
ran 75000 1.79072 61.749
beg 75000 1.91422 0
mid 75000 1.66722 0
end 75000 1.29673 0
not 75000 2.09946 0
inA 75000 1.79072 0
ran 75000 1.97597 61.749
beg 75000 1.91422 61.749
mid 75000 1.66722 0
end 75000 1.91422 0
not 75000 1.97597 61.749
inA 75000 1.91422 0
ran 75000 1.29673 0
beg 75000 1.91422 0
mid 75000 1.91422 0
end 75000 1.79072 0
not 75000 2.09946 0
inA 75000 1.91422 0
ran 75000 2.03772 61.749
beg 75000 1.79072 0
mid 75000 1.79072 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.79072 61.749
ran 75000 1.97597 61.749
beg 75000 1.17323 0
mid 75000 1.91422 0
end 75000 1.79072 0
not 75000 1.97597 61.749
inA 75000 1.91422 0
ran 75000 1.97597 0
beg 75000 1.79072 61.749
mid 75000 1.91422 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.91422 0
ran 75000 1.91422 0
beg 75000 1.91422 0
mid 75000 2.03772 0
end 75000 1.66722 61.749
not 75000 1.97597 0
inA 75000 1.91422 0
ran 75000 2.09946 0
beg 75000 1.42023 61.749
mid 75000 1.79072 0
end 75000 1.79072 0
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 2.09946 61.749
beg 75000 1.91422 61.749
mid 75000 1.79072 0
end 75000 1.66722 61.749
not 75000 2.09946 0
inA 75000 1.91422 0
ran 75000 1.97597 0
beg 75000 1.54372 0
mid 75000 1.79072 61.749
end 75000 2.03772 61.749
not 75000 1.97597 0
inA 75000 1.29673 0
ran 75000 1.66722 0
beg 75000 1.91422 0
mid 75000 1.66722 61.749
end 75000 1.66722 0
not 75000 1.97597 61.749
inA 75000 1.79072 0
ran 75000 1.91422 61.749
beg 75000 1.66722 0
mid 75000 1.66722 0
end 75000 1.54372 0
not 75000 1.97597 61.749
inA 75000 1.91422 0
ran 75000 1.79072 61.749
beg 75000 1.91422 61.749
mid 75000 1.66722 0
end 75000 2.03772 0
not 75000 1.97597 0
inA 75000 1.91422 61.749
ran 75000 1.97597 0
beg 75000 1.91422 61.749
mid 75000 1.66722 0
end 75000 1.91422 0
not 75000 1.97597 61.749
inA 75000 1.79072 0
ran 75000 1.97597 0
beg 75000 1.91422 61.749
mid 75000 1.66722 0
end 75000 1.91422 0
not 75000 2.09946 61.749
inA 75000 1.91422 0
ran 75000 1.97597 0
beg 75000 1.91422 61.749
mid 75000 1.66722 61.749
end 75000 1.79072 0
not 75000 1.97597 61.749
inA 75000 1.42023 0
ran 75000 2.09946 61.749
beg 75000 1.91422 0
mid 75000 1.79072 0
end 75000 1.79072 61.749
not 75000 1.97597 0
inA 75000 1.66722 0
ran 75000 1.91422 61.749
beg 75000 2.03772 61.749
mid 75000 1.79072 61.749
end 75000 1.79072 0
not 75000 2.09946 61.749
inA 75000 1.79072 0
ran 75000 1.97597 0
beg 75000 1.91422 61.749
mid 75000 1.66722 0
end 75000 1.79072 0
not 75000 2.09946 0
inA 75000 1.66722 61.749
ran 75000 1.66722 0
beg 75000 1.91422 0
mid 75000 1.54372 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.66722 0
ran 75000 1.79072 61.749
beg 75000 1.42023 0
mid 75000 1.79072 0
end 75000 1.79072 0
not 75000 1.97597 0
inA 75000 1.42023 0
ran 75000 1.66722 0
beg 75000 1.29673 0
mid 75000 1.91422 61.749
end 75000 1.79072 0
not 75000 1.97597 61.749
inA 75000 1.79072 0
ran 75000 1.97597 0
beg 75000 1.42023 0
mid 75000 1.91422 0
end 75000 1.66722 0
not 75000 1.97597 61.749
inA 75000 1.79072 0
ran 75000 2.09946 61.749
beg 75000 1.91422 0
mid 75000 1.79072 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.79072 61.749
ran 75000 1.97597 61.749
beg 75000 1.79072 61.749
mid 75000 1.79072 61.749
end 75000 2.03772 0
not 75000 1.97597 0
inA 75000 1.42023 0
ran 75000 2.03772 61.749
beg 75000 1.66722 61.749
mid 75000 1.79072 61.749
end 75000 1.79072 0
not 75000 1.97597 0
inA 75000 2.03772 0
ran 75000 1.97597 61.749
beg 75000 1.91422 61.749
mid 75000 2.03772 61.749
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.66722 0
ran 75000 1.97597 0
beg 75000 1.91422 0
mid 75000 1.42023 61.749
end 75000 2.03772 61.749
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 1.97597 0
beg 75000 1.66722 0
mid 75000 1.79072 0
end 75000 1.66722 61.749
not 75000 1.97597 61.749
inA 75000 1.54372 0
ran 75000 1.97597 61.749
beg 75000 1.91422 61.749
mid 75000 1.79072 61.749
end 75000 1.66722 0
not 75000 1.97597 0
inA 75000 1.29673 61.749
ran 75000 1.97597 61.749
beg 75000 1.91422 0
mid 75000 1.79072 61.749
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.66722 0
ran 75000 1.91422 0
beg 75000 1.91422 61.749
mid 75000 1.79072 0
end 75000 1.79072 61.749
not 75000 1.97597 0
inA 75000 1.66722 0
ran 75000 1.97597 0
beg 75000 1.66722 61.749
mid 75000 1.91422 0
end 75000 1.66722 0
not 75000 1.97597 61.749
inA 75000 1.79072 0
ran 75000 1.97597 0
beg 75000 1.91422 0
mid 75000 1.79072 0
end 75000 1.91422 61.749
not 75000 1.97597 61.749
inA 75000 1.79072 0
ran 75000 1.79072 61.749
beg 75000 1.54372 0
mid 75000 1.91422 0
end 75000 1.54372 61.749
not 75000 1.97597 0
inA 75000 2.03772 61.749
ran 75000 1.29673 0
beg 75000 1.66722 0
mid 75000 1.66722 61.749
end 75000 1.79072 0
not 75000 2.09946 0
inA 75000 1.79072 0
ran 75000 1.97597 61.749
beg 75000 1.91422 0
mid 75000 1.79072 61.749
end 75000 1.66722 0
not 75000 1.97597 0
inA 75000 1.79072 61.749
ran 75000 1.97597 61.749
beg 75000 1.79072 0
mid 75000 1.91422 0
end 75000 1.66722 0
not 75000 1.97597 0
inA 75000 1.91422 0
ran 75000 1.97597 0
beg 75000 2.03772 0
mid 75000 2.03772 61.749
end 75000 1.54372 61.749
not 75000 1.97597 0
inA 75000 1.66722 0
ran 75000 1.97597 0
beg 75000 1.66722 0
mid 75000 1.54372 0
end 75000 1.79072 61.749
not 75000 1.97597 0
inA 75000 1.42023 61.749
ran 75000 1.91422 0
beg 75000 1.91422 0
mid 75000 1.66722 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.66722 0
ran 75000 2.09946 61.749
beg 75000 1.91422 61.749
mid 75000 1.91422 0
end 75000 1.66722 0
not 75000 2.09946 0
inA 75000 1.91422 0
ran 75000 1.66722 61.749
beg 75000 1.66722 61.749
mid 75000 1.79072 61.749
end 75000 1.79072 0
not 75000 1.97597 61.749
inA 75000 1.91422 0
ran 75000 1.79072 61.749
beg 75000 1.91422 0
mid 75000 1.54372 61.749
end 75000 1.66722 0
not 75000 2.09946 0
inA 75000 1.79072 61.749
ran 75000 2.09946 0
beg 75000 1.79072 61.749
mid 75000 1.91422 0
end 75000 1.54372 0
not 75000 1.97597 0
inA 75000 1.91422 0
ran 75000 1.91422 0
beg 75000 1.91422 0
mid 75000 1.91422 61.749
end 75000 1.91422 0
not 75000 1.97597 61.749
inA 75000 1.91422 0
ran 75000 1.91422 0
beg 75000 1.79072 0
mid 75000 1.91422 0
end 75000 1.66722 0
not 75000 2.09946 0
inA 75000 2.03772 0
ran 75000 1.91422 61.749
beg 75000 1.79072 0
mid 75000 1.91422 61.749
end 75000 1.79072 0
not 75000 2.09946 0
inA 75000 1.91422 0
ran 75000 1.97597 61.749
beg 75000 2.03772 0
mid 75000 1.79072 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.91422 61.749
ran 75000 1.66722 0
beg 75000 1.91422 0
mid 75000 1.54372 0
end 75000 1.79072 0
not 75000 1.97597 0
inA 75000 1.54372 0
ran 75000 2.09946 61.749
beg 75000 1.91422 0
mid 75000 1.54372 0
end 75000 1.91422 0
not 75000 2.09946 61.749
inA 75000 1.91422 0
ran 75000 1.91422 0
beg 75000 1.54372 0
mid 75000 2.03772 0
end 75000 1.54372 0
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 1.91422 61.749
beg 75000 1.66722 61.749
mid 75000 1.66722 0
end 75000 1.54372 61.749
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 1.91422 0
beg 75000 1.79072 61.749
mid 75000 1.79072 0
end 75000 1.66722 0
not 75000 1.97597 0
inA 75000 1.91422 0
ran 75000 1.97597 0
beg 75000 1.54372 0
mid 75000 1.91422 0
end 75000 1.91422 0
not 75000 2.09946 0
inA 75000 1.91422 0
ran 75000 1.79072 0
beg 75000 1.91422 61.749
mid 75000 1.42023 0
end 75000 1.29673 0
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 1.97597 0
beg 75000 1.91422 0
mid 75000 1.91422 61.749
end 75000 1.54372 61.749
not 75000 2.09946 0
inA 75000 1.17323 0
ran 75000 1.79072 0
beg 75000 1.66722 61.749
mid 75000 1.91422 0
end 75000 1.79072 0
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 1.97597 0
beg 75000 1.91422 0
mid 75000 1.66722 0
end 75000 1.91422 0
not 75000 2.09946 0
inA 75000 2.03772 0
ran 75000 1.79072 0
beg 75000 1.91422 61.749
mid 75000 1.04973 0
end 75000 1.54372 0
not 75000 2.09946 0
inA 75000 1.91422 61.749
ran 75000 1.97597 0
beg 75000 1.66722 0
mid 75000 1.79072 0
end 75000 2.03772 0
not 75000 1.97597 0
inA 75000 1.91422 0
ran 75000 2.09946 61.749
beg 75000 1.91422 61.749
mid 75000 1.91422 0
end 75000 1.91422 0
not 75000 1.97597 0
inA 75000 1.79072 0
ran 75000 1.97597 0
beg 75000 1.91422 61.749
mid 75000 1.91422 0
end 75000 1.79072 61.749
not 75000 1.97597 0
inA 75000 1.91422 0
ran 76000 1.97364 0
beg 76000 1.91196 0
mid 76000 1.41855 0
end 76000 1.66526 0
not 76000 2.09699 0
inA 76000 1.78861 0
ran 76000 1.91196 0
beg 76000 1.78861 0
mid 76000 1.91196 61.6762
end 76000 1.66526 0
not 76000 1.97364 0
inA 76000 1.66526 0
ran 76000 1.41855 61.6762
beg 76000 1.66526 61.6762
mid 76000 2.03531 0
end 76000 1.66526 0
not 76000 2.09699 0
inA 76000 1.5419 0
ran 76000 2.09699 61.6762
beg 76000 1.78861 0
mid 76000 1.17185 0
end 76000 1.91196 61.6762
not 76000 2.09699 0
inA 76000 1.78861 0
ran 76000 1.97364 0
beg 76000 1.66526 0
mid 76000 1.91196 0
end 76000 1.78861 0
not 76000 1.97364 0
inA 76000 1.91196 0
ran 76000 1.97364 0
beg 76000 1.78861 0
mid 76000 1.78861 61.6762
end 76000 1.78861 61.6762
not 76000 1.97364 61.6762
inA 76000 1.91196 0
ran 76000 1.97364 0
beg 76000 1.78861 0
mid 76000 1.78861 61.6762
end 76000 1.78861 0
not 76000 1.97364 61.6762
inA 76000 1.78861 0
ran 76000 1.91196 0
beg 76000 1.78861 61.6762
mid 76000 1.66526 61.6762
end 76000 1.91196 0
not 76000 1.97364 0
